,Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
5013,906888,429,8/26/2015 17:54,Market at Sansome,77,8/26/2015 18:01,Grant Avenue at Columbus Avenue,73.0,461.0,Subscriber,94133
5014,906887,496,8/26/2015 17:54,Townsend at 7th,65,8/26/2015 18:02,Civic Center BART (7th at Market),72.0,407.0,Subscriber,94518
5015,906886,797,8/26/2015 17:52,South Van Ness at Market,66,8/26/2015 18:05,San Francisco Caltrain 2 (330 Townsend),69.0,632.0,Subscriber,94085
5016,906885,940,8/26/2015 17:51,South Van Ness at Market,66,8/26/2015 18:06,San Francisco Caltrain 2 (330 Townsend),69.0,560.0,Subscriber,94611
5017,906882,394,8/26/2015 17:53,Steuart at Market,74,8/26/2015 18:00,Embarcadero at Sansome,60.0,300.0,Customer,nil
5018,906881,647,8/26/2015 17:53,Townsend at 7th,65,8/26/2015 18:04,South Van Ness at Market,66.0,383.0,Subscriber,94131
5019,906880,194,8/26/2015 17:53,Mountain View City Hall,27,8/26/2015 17:56,Mountain View Caltrain Station,28.0,263.0,Subscriber,94107
5020,906879,371,8/26/2015 17:52,Howard at 2nd,63,8/26/2015 17:59,2nd at Townsend,61.0,549.0,Subscriber,94618
5021,906878,588,8/26/2015 17:52,Harry Bridges Plaza (Ferry Building),50,8/26/2015 18:02,2nd at Townsend,61.0,355.0,Subscriber,94111
5022,906875,413,8/26/2015 17:51,Embarcadero at Sansome,60,8/26/2015 17:58,Steuart at Market,74.0,458.0,Subscriber,94521
5023,906874,193,8/26/2015 17:51,2nd at Folsom,62,8/26/2015 17:54,Market at Sansome,77.0,289.0,Subscriber,94117
5024,906871,443,8/26/2015 17:50,Mechanics Plaza (Market at Battery),75,8/26/2015 17:58,Embarcadero at Bryant,54.0,614.0,Subscriber,94105
5025,906870,196,8/26/2015 17:50,Howard at 2nd,63,8/26/2015 17:53,Yerba Buena Center of the Arts (3rd @ Howard),68.0,352.0,Subscriber,94108
5026,906869,578,8/26/2015 17:50,2nd at Townsend,61,8/26/2015 17:59,Harry Bridges Plaza (Ferry Building),50.0,448.0,Customer,94402
5027,906866,1143,8/26/2015 17:49,Embarcadero at Sansome,60,8/26/2015 18:08,South Van Ness at Market,66.0,459.0,Subscriber,94102
5028,906863,1051,8/26/2015 17:48,South Van Ness at Market,66,8/26/2015 18:05,Embarcadero at Folsom,51.0,420.0,Subscriber,94708
5029,906862,421,8/26/2015 17:48,Paseo de San Antonio,7,8/26/2015 17:55,San Jose Diridon Caltrain Station,2.0,65.0,Subscriber,94110
5030,906859,289,8/26/2015 17:47,Castro Street and El Camino Real,32,8/26/2015 17:52,Mountain View Caltrain Station,28.0,93.0,Subscriber,94118
5031,906858,794,8/26/2015 17:47,Embarcadero at Folsom,51,8/26/2015 18:01,San Francisco Caltrain (Townsend at 4th),70.0,553.0,Subscriber,94310
5032,906857,833,8/26/2015 17:47,South Van Ness at Market,66,8/26/2015 18:01,San Francisco Caltrain 2 (330 Townsend),69.0,359.0,Subscriber,94403
5033,906856,954,8/26/2015 17:47,Townsend at 7th,65,8/26/2015 18:03,Powell at Post (Union Square),71.0,471.0,Subscriber,94110
5034,906854,498,8/26/2015 17:46,Townsend at 7th,65,8/26/2015 17:54,2nd at Townsend,61.0,285.0,Subscriber,94107
5035,906853,537,8/26/2015 17:46,2nd at Townsend,61,8/26/2015 17:55,Steuart at Market,74.0,275.0,Subscriber,94110
5036,906852,456,8/26/2015 17:46,Market at 4th,76,8/26/2015 17:53,San Francisco Caltrain (Townsend at 4th),70.0,687.0,Subscriber,94403
5037,906851,1007,8/26/2015 17:45,Broadway St at Battery St,82,8/26/2015 18:02,San Francisco Caltrain (Townsend at 4th),70.0,134.0,Subscriber,94403
5038,906850,748,8/26/2015 17:44,Powell Street BART,39,8/26/2015 17:56,Townsend at 7th,65.0,283.0,Subscriber,94107
5039,906849,573,8/26/2015 17:42,Mechanics Plaza (Market at Battery),75,8/26/2015 17:52,2nd at Townsend,61.0,370.0,Subscriber,94107
5040,906848,954,8/26/2015 17:44,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:59,Townsend at 7th,65.0,328.0,Subscriber,94107
5041,906847,562,8/26/2015 17:43,Embarcadero at Sansome,60,8/26/2015 17:52,Steuart at Market,74.0,408.0,Subscriber,94566
5042,906846,371,8/26/2015 17:41,2nd at South Park,64,8/26/2015 17:47,Market at Sansome,77.0,625.0,Subscriber,94610
5043,906845,265,8/26/2015 17:43,San Jose Diridon Caltrain Station,2,8/26/2015 17:47,Santa Clara at Almaden,4.0,702.0,Subscriber,95110
5044,906844,393,8/26/2015 17:42,Embarcadero at Sansome,60,8/26/2015 17:49,Steuart at Market,74.0,634.0,Subscriber,94597
5045,906843,483,8/26/2015 17:42,Townsend at 7th,65,8/26/2015 17:50,Civic Center BART (7th at Market),72.0,630.0,Subscriber,94107
5046,906842,928,8/26/2015 17:42,Harry Bridges Plaza (Ferry Building),50,8/26/2015 17:58,San Francisco Caltrain (Townsend at 4th),70.0,592.0,Subscriber,94111
5047,906841,492,8/26/2015 17:42,Townsend at 7th,65,8/26/2015 17:50,Civic Center BART (7th at Market),72.0,572.0,Subscriber,94107
5048,906840,462,8/26/2015 17:41,Mechanics Plaza (Market at Battery),75,8/26/2015 17:49,Embarcadero at Bryant,54.0,380.0,Subscriber,94105
5049,906838,853,8/26/2015 17:40,Embarcadero at Sansome,60,8/26/2015 17:54,San Francisco Caltrain (Townsend at 4th),70.0,505.0,Subscriber,94027
5050,906837,297,8/26/2015 17:40,Howard at 2nd,63,8/26/2015 17:45,Steuart at Market,74.0,527.0,Customer,nil
5051,906836,252,8/26/2015 17:39,Cowper at University,37,8/26/2015 17:43,Palo Alto Caltrain Station,34.0,41.0,Subscriber,94107
5052,906835,828,8/26/2015 17:39,Mechanics Plaza (Market at Battery),75,8/26/2015 17:52,Market at 10th,67.0,373.0,Subscriber,94102
5053,906834,342,8/26/2015 17:39,Mountain View City Hall,27,8/26/2015 17:44,Mountain View Caltrain Station,28.0,182.0,Subscriber,94110
5054,906833,502,8/26/2015 17:39,Howard at 2nd,63,8/26/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69.0,556.0,Subscriber,94061
5055,906832,252,8/26/2015 17:38,Townsend at 7th,65,8/26/2015 17:43,San Francisco Caltrain 2 (330 Townsend),69.0,603.0,Subscriber,94040
5056,906831,588,8/26/2015 17:38,2nd at Townsend,61,8/26/2015 17:48,Steuart at Market,74.0,529.0,Subscriber,94526
5057,906830,1080,8/26/2015 17:38,San Francisco City Hall,58,8/26/2015 17:56,2nd at Folsom,62.0,557.0,Customer,10128
5058,906829,283,8/26/2015 17:37,Santa Clara at Almaden,4,8/26/2015 17:42,San Jose Diridon Caltrain Station,2.0,231.0,Subscriber,94103
5059,906828,244,8/26/2015 17:37,Townsend at 7th,65,8/26/2015 17:41,San Francisco Caltrain 2 (330 Townsend),69.0,554.0,Subscriber,94301
5060,906827,720,8/26/2015 17:36,Howard at 2nd,63,8/26/2015 17:48,San Francisco Caltrain (Townsend at 4th),70.0,96.0,Subscriber,94025
5061,906826,1082,8/26/2015 17:36,Davis at Jackson,42,8/26/2015 17:54,San Francisco Caltrain (Townsend at 4th),70.0,309.0,Subscriber,94111
5062,906825,421,8/26/2015 17:35,Yerba Buena Center of the Arts (3rd @ Howard),68,8/26/2015 17:42,San Francisco Caltrain (Townsend at 4th),70.0,411.0,Subscriber,94087
5063,906824,335,8/26/2015 17:35,2nd at South Park,64,8/26/2015 17:41,Market at Sansome,77.0,528.0,Subscriber,94544
5064,906823,174,8/26/2015 17:35,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:38,Beale at Market,56.0,372.0,Subscriber,94110
5065,906821,769,8/26/2015 17:35,Stanford in Redwood City,25,8/26/2015 17:48,Redwood City Caltrain Station,22.0,295.0,Subscriber,94158
5066,906820,643,8/26/2015 17:35,Steuart at Market,74,8/26/2015 17:46,San Francisco Caltrain 2 (330 Townsend),69.0,563.0,Subscriber,94010
5067,906819,644,8/26/2015 17:35,Steuart at Market,74,8/26/2015 17:45,San Francisco Caltrain 2 (330 Townsend),69.0,457.0,Subscriber,94024
5068,906818,796,8/26/2015 17:34,Market at Sansome,77,8/26/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69.0,413.0,Subscriber,94002
5069,906817,261,8/26/2015 17:34,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:38,Townsend at 7th,65.0,285.0,Subscriber,94102
5070,906815,275,8/26/2015 17:34,San Jose Diridon Caltrain Station,2,8/26/2015 17:38,Santa Clara at Almaden,4.0,117.0,Subscriber,95110
5071,906814,651,8/26/2015 17:34,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:45,San Francisco Caltrain (Townsend at 4th),70.0,67.0,Subscriber,94025
5072,906813,165,8/26/2015 17:33,5th at Howard,57,8/26/2015 17:36,Powell Street BART,39.0,493.0,Subscriber,94024
5073,906812,277,8/26/2015 17:33,Broadway St at Battery St,82,8/26/2015 17:38,Steuart at Market,74.0,331.0,Subscriber,94132
5074,906811,956,8/26/2015 17:33,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 17:49,Powell at Post (Union Square),71.0,432.0,Subscriber,94109
5075,906810,368,8/26/2015 17:33,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:39,2nd at Townsend,61.0,478.0,Subscriber,94107
5076,906809,554,8/26/2015 17:33,Embarcadero at Bryant,54,8/26/2015 17:42,Davis at Jackson,42.0,397.0,Subscriber,94110
5077,906808,1152,8/26/2015 17:32,Harry Bridges Plaza (Ferry Building),50,8/26/2015 17:52,San Francisco Caltrain 2 (330 Townsend),69.0,598.0,Subscriber,94087
5078,906807,739,8/26/2015 17:32,Townsend at 7th,65,8/26/2015 17:45,South Van Ness at Market,66.0,359.0,Subscriber,94618
5079,906806,925,8/26/2015 17:32,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:48,South Van Ness at Market,66.0,632.0,Subscriber,94115
5080,906805,650,8/26/2015 17:31,Steuart at Market,74,8/26/2015 17:42,San Francisco Caltrain (Townsend at 4th),70.0,628.0,Subscriber,90803
5081,906804,823,8/26/2015 17:31,Davis at Jackson,42,8/26/2015 17:44,San Francisco Caltrain (Townsend at 4th),70.0,489.0,Subscriber,95014
5082,906803,574,8/26/2015 17:30,South Van Ness at Market,66,8/26/2015 17:39,Market at 4th,76.0,687.0,Subscriber,94103
5083,906802,646,8/26/2015 17:29,Market at 10th,67,8/26/2015 17:40,San Francisco Caltrain 2 (330 Townsend),69.0,581.0,Subscriber,94108
5084,906801,397,8/26/2015 17:29,Steuart at Market,74,8/26/2015 17:36,Embarcadero at Sansome,60.0,634.0,Subscriber,94133
5085,906800,303,8/26/2015 17:29,Broadway St at Battery St,82,8/26/2015 17:34,Beale at Market,56.0,636.0,Subscriber,94111
5086,906799,870,8/26/2015 17:26,Mechanics Plaza (Market at Battery),75,8/26/2015 17:41,Market at 10th,67.0,382.0,Subscriber,94102
5087,906798,382,8/26/2015 17:29,Mechanics Plaza (Market at Battery),75,8/26/2015 17:35,Powell Street BART,39.0,351.0,Subscriber,94107
5088,906797,358,8/26/2015 17:28,Embarcadero at Sansome,60,8/26/2015 17:34,Steuart at Market,74.0,472.0,Subscriber,94595
5089,906796,201,8/26/2015 17:28,Clay at Battery,41,8/26/2015 17:31,Temporary Transbay Terminal (Howard at Beale),55.0,372.0,Subscriber,94133
5090,906795,345,8/26/2015 17:28,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:33,5th at Howard,57.0,362.0,Subscriber,94117
5091,906794,206,8/26/2015 17:27,Mezes Park,83,8/26/2015 17:30,Redwood City Caltrain Station,22.0,704.0,Subscriber,94010
5092,906793,578,8/26/2015 17:27,2nd at Townsend,61,8/26/2015 17:36,Harry Bridges Plaza (Ferry Building),50.0,517.0,Subscriber,94503
5093,906792,801,8/26/2015 17:26,Clay at Battery,41,8/26/2015 17:40,2nd at Townsend,61.0,361.0,Subscriber,94107
5094,906791,1433,8/26/2015 17:26,Townsend at 7th,65,8/26/2015 17:50,Mechanics Plaza (Market at Battery),75.0,614.0,Subscriber,94568
5095,906790,290,8/26/2015 17:26,Commercial at Montgomery,45,8/26/2015 17:31,Temporary Transbay Terminal (Howard at Beale),55.0,271.0,Subscriber,94611
5096,906789,645,8/26/2015 17:26,Steuart at Market,74,8/26/2015 17:36,San Francisco Caltrain (Townsend at 4th),70.0,371.0,Subscriber,94403
5097,906788,549,8/26/2015 17:26,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:35,Steuart at Market,74.0,394.0,Subscriber,94705
5098,906787,740,8/26/2015 17:24,Market at Sansome,77,8/26/2015 17:37,Grant Avenue at Columbus Avenue,73.0,570.0,Subscriber,94133
5099,906786,917,8/26/2015 17:24,Steuart at Market,74,8/26/2015 17:40,San Francisco Caltrain (Townsend at 4th),70.0,492.0,Subscriber,94107
5100,906785,476,8/26/2015 17:24,Howard at 2nd,63,8/26/2015 17:32,Embarcadero at Bryant,54.0,384.0,Subscriber,94105
5101,906781,309,8/26/2015 17:23,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 17:28,5th at Howard,57.0,493.0,Subscriber,94107
5102,906780,458,8/26/2015 17:20,2nd at Townsend,61,8/26/2015 17:27,Market at Sansome,77.0,491.0,Subscriber,94611
5103,906779,592,8/26/2015 17:23,Commercial at Montgomery,45,8/26/2015 17:33,Powell Street BART,39.0,546.0,Subscriber,94111
5104,906778,371,8/26/2015 17:23,Market at 4th,76,8/26/2015 17:29,Temporary Transbay Terminal (Howard at Beale),55.0,29.0,Subscriber,94706
5105,906777,565,8/26/2015 17:22,Clay at Battery,41,8/26/2015 17:32,Powell at Post (Union Square),71.0,617.0,Subscriber,94109
5106,906776,245,8/26/2015 17:22,Mountain View City Hall,27,8/26/2015 17:26,Mountain View Caltrain Station,28.0,262.0,Subscriber,94103
5107,906775,82,8/26/2015 17:22,2nd at South Park,64,8/26/2015 17:24,2nd at Townsend,61.0,517.0,Subscriber,94107
5108,906774,889,8/26/2015 17:21,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 17:36,Embarcadero at Sansome,60.0,505.0,Subscriber,94109
5109,906773,311,8/26/2015 17:21,2nd at Townsend,61,8/26/2015 17:26,Spear at Folsom,49.0,260.0,Subscriber,94702
5110,906770,377,8/26/2015 17:20,San Pedro Square,6,8/26/2015 17:27,San Jose Diridon Caltrain Station,2.0,691.0,Subscriber,95377
5111,906769,606,8/26/2015 17:20,Market at 10th,67,8/26/2015 17:30,San Francisco Caltrain 2 (330 Townsend),69.0,473.0,Subscriber,94401
5112,906766,414,8/26/2015 17:19,Davis at Jackson,42,8/26/2015 17:26,Embarcadero at Folsom,51.0,412.0,Subscriber,94602
5113,906765,367,8/26/2015 17:19,Embarcadero at Sansome,60,8/26/2015 17:25,Steuart at Market,74.0,371.0,Subscriber,94565
5114,906764,215,8/26/2015 17:19,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:22,2nd at Folsom,62.0,289.0,Subscriber,94158
5115,906763,186,8/26/2015 17:18,Townsend at 7th,65,8/26/2015 17:21,San Francisco Caltrain 2 (330 Townsend),69.0,325.0,Subscriber,95051
5116,906762,702,8/26/2015 17:18,Davis at Jackson,42,8/26/2015 17:30,San Francisco Caltrain (Townsend at 4th),70.0,478.0,Subscriber,94030
5117,906759,1020,8/26/2015 17:18,Commercial at Montgomery,45,8/26/2015 17:35,Townsend at 7th,65.0,383.0,Subscriber,94107
5118,906758,429,8/26/2015 17:18,Broadway St at Battery St,82,8/26/2015 17:25,Mechanics Plaza (Market at Battery),75.0,382.0,Subscriber,94107
5119,906755,522,8/26/2015 17:16,Beale at Market,56,8/26/2015 17:25,San Francisco Caltrain 2 (330 Townsend),69.0,442.0,Customer,37221
5120,906754,598,8/26/2015 17:16,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:26,Powell Street BART,39.0,415.0,Subscriber,94549
5121,906753,718,8/26/2015 17:16,South Van Ness at Market,66,8/26/2015 17:28,Washington at Kearny,46.0,525.0,Subscriber,94115
5122,906752,492,8/26/2015 17:16,Market at Sansome,77,8/26/2015 17:24,San Francisco Caltrain 2 (330 Townsend),69.0,403.0,Subscriber,94306
5123,906751,534,8/26/2015 17:16,Yerba Buena Center of the Arts (3rd @ Howard),68,8/26/2015 17:25,Commercial at Montgomery,45.0,468.0,Subscriber,94133
5124,906750,457,8/26/2015 17:16,Mechanics Plaza (Market at Battery),75,8/26/2015 17:23,Embarcadero at Sansome,60.0,677.0,Subscriber,94133
5125,906749,1305,8/26/2015 17:16,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:37,Grant Avenue at Columbus Avenue,73.0,511.0,Subscriber,94133
5126,906748,335,8/26/2015 17:16,Steuart at Market,74,8/26/2015 17:21,Howard at 2nd,63.0,384.0,Customer,nil
5127,906745,692,8/26/2015 17:15,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 17:27,Civic Center BART (7th at Market),72.0,594.0,Subscriber,94105
5128,906744,763,8/26/2015 17:15,2nd at Folsom,62,8/26/2015 17:28,Townsend at 7th,65.0,630.0,Subscriber,94107
5129,906743,446,8/26/2015 17:15,Commercial at Montgomery,45,8/26/2015 17:22,Powell at Post (Union Square),71.0,483.0,Subscriber,94133
5130,906740,483,8/26/2015 17:14,Embarcadero at Vallejo,48,8/26/2015 17:22,Spear at Folsom,49.0,269.0,Subscriber,94608
5131,906739,432,8/26/2015 17:14,2nd at Townsend,61,8/26/2015 17:21,Market at Sansome,77.0,347.0,Subscriber,94107
5132,906737,858,8/26/2015 17:14,San Jose Diridon Caltrain Station,2,8/26/2015 17:28,SJSU - San Salvador at 9th,16.0,658.0,Subscriber,95112
5133,906735,367,8/26/2015 17:13,Embarcadero at Sansome,60,8/26/2015 17:19,Steuart at Market,74.0,507.0,Subscriber,94947
5134,906734,414,8/26/2015 17:09,2nd at South Park,64,8/26/2015 17:16,Temporary Transbay Terminal (Howard at Beale),55.0,328.0,Subscriber,94920
5135,906733,421,8/26/2015 17:13,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:20,Yerba Buena Center of the Arts (3rd @ Howard),68.0,375.0,Subscriber,94103
5136,906732,603,8/26/2015 17:13,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:23,San Francisco Caltrain (Townsend at 4th),70.0,405.0,Subscriber,95110
5137,906731,371,8/26/2015 17:11,2nd at Townsend,61,8/26/2015 17:18,Temporary Transbay Terminal (Howard at Beale),55.0,449.0,Subscriber,94608
5138,906728,898,8/26/2015 17:13,Mechanics Plaza (Market at Battery),75,8/26/2015 17:28,Grant Avenue at Columbus Avenue,73.0,284.0,Subscriber,94402
5139,906727,396,8/26/2015 17:12,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:19,2nd at Folsom,62.0,69.0,Subscriber,94303
5140,906726,436,8/26/2015 17:12,2nd at Folsom,62,8/26/2015 17:19,San Francisco Caltrain (Townsend at 4th),70.0,555.0,Subscriber,95125
5141,906725,344,8/26/2015 17:12,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:18,Townsend at 7th,65.0,325.0,Subscriber,94107
5142,906724,431,8/26/2015 17:12,Embarcadero at Folsom,51,8/26/2015 17:19,San Francisco Caltrain (Townsend at 4th),70.0,632.0,Subscriber,94303
5143,906723,390,8/26/2015 17:12,Redwood City Medical Center,26,8/26/2015 17:18,Redwood City Caltrain Station,22.0,28.0,Subscriber,94040
5144,906722,372,8/26/2015 17:12,Embarcadero at Sansome,60,8/26/2015 17:18,Steuart at Market,74.0,628.0,Subscriber,94549
5145,906719,724,8/26/2015 17:11,Yerba Buena Center of the Arts (3rd @ Howard),68,8/26/2015 17:23,South Van Ness at Market,66.0,445.0,Subscriber,94102
5146,906718,753,8/26/2015 17:11,Market at Sansome,77,8/26/2015 17:23,San Francisco Caltrain 2 (330 Townsend),69.0,440.0,Subscriber,94303
5147,906717,3073,8/26/2015 17:10,Embarcadero at Vallejo,48,8/26/2015 18:02,Post at Kearny,47.0,388.0,Customer,10458
5148,906716,395,8/26/2015 17:10,Howard at 2nd,63,8/26/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69.0,505.0,Subscriber,94402
5149,906713,721,8/26/2015 17:10,San Francisco Caltrain (Townsend at 4th),70,8/26/2015 17:22,Market at 4th,76.0,877.0,Subscriber,94542
5150,906712,488,8/26/2015 17:10,Embarcadero at Vallejo,48,8/26/2015 17:18,Temporary Transbay Terminal (Howard at Beale),55.0,446.0,Subscriber,94608
5151,906711,650,8/26/2015 17:10,2nd at South Park,64,8/26/2015 17:21,Washington at Kearny,46.0,392.0,Subscriber,94133
5152,906710,321,8/26/2015 17:10,Market at Sansome,77,8/26/2015 17:15,Steuart at Market,74.0,356.0,Subscriber,94925
5153,906709,455,8/26/2015 17:10,San Francisco Caltrain 2 (330 Townsend),69,8/26/2015 17:17,Steuart at Market,74.0,634.0,Subscriber,94501
5154,906708,205,8/26/2015 17:10,Temporary Transbay Terminal (Howard at Beale),55,8/26/2015 17:13,Harry Bridges Plaza (Ferry Building),50.0,189.0,Subscriber,94960
5155,906707,759,8/26/2015 17:10,Steuart at Market,74,8/26/2015 17:22,San Francisco Caltrain (Townsend at 4th),70.0,111.0,Subscriber,95111
5156,906706,811,8/26/2015 17:10,Park at Olive,38,8/26/2015 17:23,Palo Alto Caltrain Station,34.0,252.0,Subscriber,94002
5157,906705,484,8/26/2015 17:09,Steuart at Market,74,8/26/2015 17:17,2nd at Townsend,61.0,260.0,Subscriber,94158
5158,906704,312,8/26/2015 17:09,Davis at Jackson,42,8/26/2015 17:14,Embarcadero at Sansome,60.0,459.0,Subscriber,94111
5159,906703,617,8/26/2015 17:08,Embarcadero at Sansome,60,8/26/2015 17:18,Temporary Transbay Terminal (Howard at Beale),55.0,374.0,Subscriber,94602
5160,906702,418,8/26/2015 17:08,2nd at Townsend,61,8/26/2015 17:15,Steuart at Market,74.0,563.0,Subscriber,94901
5161,906701,274,8/26/2015 17:08,Castro Street and El Camino Real,32,8/26/2015 17:12,Mountain View Caltrain Station,28.0,94.0,Subscriber,94105
5162,906700,457,8/26/2015 17:08,Howard at 2nd,63,8/26/2015 17:15,San Francisco Caltrain 2 (330 Townsend),69.0,432.0,Subscriber,94062
5163,906699,261,8/26/2015 17:08,Market at Sansome,77,8/26/2015 17:12,Steuart at Market,74.0,384.0,Subscriber,94925
5164,906698,902,8/26/2015 17:07,Embarcadero at Vallejo,48,8/26/2015 17:22,San Francisco Caltrain (Townsend at 4th),70.0,310.0,Subscriber,95128
5165,906697,309,8/26/2015 17:07,Broadway St at Battery St,82,8/26/2015 17:12,Steuart at Market,74.0,457.0,Subscriber,94556
5166,906696,633,8/26/2015 17:07,Steuart at Market,74,8/26/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69.0,493.0,Subscriber,94061
5167,906695,706,8/26/2015 17:07,Mechanics Plaza (Market at Battery),75,8/26/2015 17:18,San Francisco Caltrain (Townsend at 4th),70.0,378.0,Subscriber,94070
5168,906694,972,8/26/2015 17:06,Steuart at Market,74,8/26/2015 17:23,San Francisco Caltrain (Townsend at 4th),70.0,287.0,Subscriber,95134
5169,906693,555,8/26/2015 17:06,Market at 10th,67,8/26/2015 17:15,San Francisco Caltrain (Townsend at 4th),70.0,364.0,Subscriber,95122
